OGLE-LMC-DSCT-00253,55:01.0,-68:32:08.7,20.141,0.10284896,0.00000009,LMC532.03.40288,
OGLE-LMC-DSCT-00254,55:03.2,-69:11:32.3,19.085,0.14947868,0.00000021,LMC531.19.2453D,
OGLE-LMC-DSCT-00255,55:05.3,-70:29:33.4,20.847,0.06883481,0.00000005,LMC530.19.1870,
OGLE-LMC-DSCT-00256,55:09.6,-67:37:53.3,20.509,0.06659609,0.00000004,LMC532.28.25642,
OGLE-LMC-DSCT-00258,55:12.4,-66:58:53.1,20.031,0.07596751,0.00000004,LMC533.12.8500,
OGLE-LMC-DSCT-00259,55:12.6,-66:39:02.8,19.771,0.08278367,0.00000006,LMC533.21.8050,
OGLE-LMC-DSCT-00260,55:13.2,-68:10:02.5,20.413,0.07932837,0.00000006,LMC532.11.37452,
OGLE-LMC-DSCT-00261,55:24.7,-66:40:11.1,19.553,0.10957222,0.00000018,LMC533.21.7900,
OGLE-LMC-DSCT-00262,55:26.1,-68:51:48.7,20.111,0.09431259,0.00000009,LMC531.27.42761,
OGLE-LMC-DSCT-00263,55:26.2,-68:40:40.2,20.783,0.06606481,0.00000005,LMC532.03.29735,
OGLE-LMC-DSCT-00264,55:29.2,-68:47:04.6,20.467,0.08322431,0.00000005,LMC531.27.54326,
OGLE-LMC-DSCT-00265,55:30.5,-69:20:03.9,20.091,0.13196031,0.0000001,LMC531.10.54057,
OGLE-LMC-DSCT-00266,55:32.3,-67:22:30.2,19.975,0.08807064,0.00000007,LMC533.04.4954,
OGLE-LMC-DSCT-00267,55:33.1,-69:28:25.8,20.211,0.11010943,0.00000009,LMC531.10.38769,
OGLE-LMC-DSCT-00269,55:37.8,-67:41:58.8,19.804,0.09901897,0.0000001,LMC532.28.1370,
OGLE-LMC-DSCT-00271,55:41.3,-69:49:44.5,20.267,0.07855354,0.00000009,LMC531.02.32397,
OGLE-LMC-DSCT-00272,55:41.4,-69:23:29.3,19.794,0.14334545,0.00000019,LMC531.10.46756,
OGLE-LMC-DSCT-00273,55:42.8,-66:59:47.8,19.7,0.1850361,0.00000052,LMC533.12.5052,
OGLE-LMC-DSCT-00274,55:44.4,-69:59:12.4,19.858,0.08539501,0.00000005,LMC530.26.26796,
OGLE-LMC-DSCT-00275,55:44.6,-68:34:55.5,19.14,0.15875267,0.00000019,LMC532.03.8349,
OGLE-LMC-DSCT-00276,55:48.0,-70:56:06.8,20.258,0.08147402,0.00000004,LMC530.01.17403,
OGLE-LMC-DSCT-00277,55:48.1,-69:38:07.0,19.644,0.11680952,0.00000008,LMC531.02.43882,
OGLE-LMC-DSCT-00279,55:53.9,-67:31:29.8,20.21,0.08084455,0.00000006,LMC532.28.10806,
OGLE-LMC-DSCT-00280,55:53.9,-70:55:32.8,20.32,0.08625653,0.00000004,LMC530.01.17546,
OGLE-LMC-DSCT-00281,55:57.2,-68:57:15.6,19.953,0.11028789,0.0000001,LMC531.27.2318,
OGLE-LMC-DSCT-00282,55:57.9,-68:41:33.8,19.316,0.14253109,0.0000002,LMC531.27.26968,
OGLE-LMC-DSCT-00283,56:01.4,-68:00:34.7,19.948,0.08344168,0.00000006,LMC532.20.1666,
OGLE-LMC-DSCT-00284,56:02.6,-68:59:25.1,20.058,0.10542612,0.00000017,-99.99,
OGLE-LMC-DSCT-00286,56:04.1,-67:59:53.9,20.344,0.10649896,0.00000009,LMC532.20.7039,
OGLE-LMC-DSCT-00287,56:04.7,-68:54:42.3,20.163,0.10091645,0.00000009,LMC531.27.3248,
OGLE-LMC-DSCT-00288,56:06.8,-67:44:44.0,20.396,0.08067233,0.00000006,LMC532.28.2013,
OGLE-LMC-DSCT-00290,56:12.1,-68:21:20.0,20.468,0.09863442,0.00000007,LMC532.11.2752,
OGLE-LMC-DSCT-00291,56:15.8,-68:55:39.8,18.942,0.17630499,0.00000011,LMC531.27.1442,
OGLE-LMC-DSCT-00292,56:16.7,-68:01:27.0,20.174,0.08077321,0.00000012,LMC532.19.23539,
OGLE-LMC-DSCT-00294,56:20.2,-69:45:17.7,19.583,0.06958574,0.00000004,LMC531.02.13245,
